date,sp500_open,sp500_high,sp500_low,sp500_close,sp500_volume,sp500_high_low,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume,nasdaq_high_low,us_rates,CPI,usd_chf,eur_usd,GDP,silver_open,silver_high,silver_low,silver_close,silver_volume,silver_high_low,oil_open,oil_high,oil_low,oil_close,oil_volume,oil_high_low,platinum_open,platinum_high,platinum_low,platinum_close,platinum_volume,platinum_high_low,palladium_open,palladium_high,palladium_low,palladium_close,palladium_volume,palladium_high_low,gold_open,gold_high,gold_low,gold_close,gold_volume
"2019-03-27","281.11","281.76","277.93","279.65","72224722.0","3.829999999999984","179.32","179.72","176.6","177.9","37096697.0","3.1200000000000045","","","0.9946","1.125","","14.94","14.94","14.83","14.83","46421.0","0.1099999999999994","12.49","12.51","12.22","12.34","19128770.0","0.2899999999999991","82.1","82.3327","80.62","80.73","162933.0","1.712699999999998","142.5","142.5","135.14","135.14","167309.0","7.360000000000014","124.35","124.375","123.56","123.65","6595016.0"
"2019-03-28","280.35","281.21","279.07","280.71","56238545.0","2.1399999999999864","178.36","178.98","177.24","178.31","30368235.0","1.739999999999981","","","0.9952","1.1236","","14.71","14.71","14.5567","14.59","144878.0","0.1533000000000015","12.15","12.35","12.14","12.35","20701070.0","0.209999999999999","79.36","79.88","78.88","79.38","177446.0","1.0","129.38","129.59","125.57","126.19","162222.0","4.02000000000001","122.28","122.355","121.705","121.9","11878328.0"
"2019-03-29","282.39","282.84","281.14","282.48","82186806.0","1.6999999999999886","179.69","179.83","178.59","179.66","35205511.0","1.240000000000009","","","0.9962","1.1228","","14.73","14.76","14.68","14.68","33551.0","0.08","12.56","12.56","12.42","12.5","17631522.0","0.1400000000000005","80.85","80.8537","79.9801","80.15","81562.0","0.8736000000000104","131.01","131.5","129.38","130.54","119148.0","2.1200000000000045","122.64","122.75","122.01","122.01","7094201.0"
"2019-04-01","284.7","286.16","284.4","285.83","77617945.0","1.7600000000000475","181.51","182.26","180.77","182.04","30969472.0","1.489999999999981","2.42","255.233","0.9988","1.121","21397.938","14.75","14.76","14.6575","14.66","94233.0","0.1024999999999991","12.62","12.83","12.58","12.82","22855469.0","0.25","80.73","81.05","80.28","80.35","211286.0","0.769999999999996","132.39","135.29","132.01","135.0","62098.0","3.280000000000001","122.4","122.43","121.46","121.53","13559963.0"
"2019-04-02","286.04","286.23","285.09","285.97","40070351.0","1.1400000000000432","182.24","182.91","181.78","182.73","22645151.0","1.1299999999999957","","","0.9986","1.1186","","14.58","14.67","14.57","14.67","88721.0","0.0999999999999996","12.88","13.04","12.85","13.01","23211381.0","0.1899999999999995","80.71","80.795","80.0597","80.51","45375.0","0.7352999999999952","135.16","136.83","134.0","136.26","68400.0","2.8300000000000125","121.72","122.01","121.68","121.98","4474953.0"
"2019-04-03","287.32","287.76","285.75","286.42","68243202.0","2.009999999999991","183.76","184.92","183.21","183.78","31633476.0","1.7099999999999795","","","0.997","1.1242","","14.61","14.72","14.61","14.68","60385.0","0.1100000000000012","13.0","13.06","12.9","12.99","24301961.0","0.1600000000000001","81.52","82.3","81.52","82.23","61332.0","0.7800000000000011","133.01","133.84","130.99","133.3","45289.0","2.8499999999999943","121.73","122.01","121.675","121.8","6152734.0"
"2019-04-04","286.78","287.46","286.01","287.18","48997505.0","1.4499999999999886","183.83","184.5","182.65","183.71","28530828.0","1.8499999999999943","","","1.0002","1.1216","","14.54","14.7427","14.48","14.74","69536.0","0.2626999999999988","12.98","13.04","12.86","12.92","17377005.0","0.1799999999999997","83.75","85.098","83.727","84.94","234460.0","1.3709999999999951","130.0","130.77","129.16","129.91","32446.0","1.6100000000000136","121.1","122.24","120.96","122.11","7508760.0"
"2019-04-05","287.92","288.63","287.6","288.57","58621729.0","1.0299999999999727","184.24","184.77","184.02","184.66","25674660.0","0.75","","","1.0003","1.1217","","14.73","14.74","14.6574","14.67","69447.0","0.0825999999999993","12.98","13.17","12.97","13.15","18759334.0","0.1999999999999993","85.39","85.668","84.52","85.09","117668.0","1.1480000000000103","128.5","131.54","127.77","129.55","31467.0","3.769999999999996","121.88","122.13","121.6633","121.98","5114493.0"
"2019-04-08","288.1","288.91","287.37","288.79","53566335.0","1.5400000000000205","184.36","185.28","183.63","185.13","22697543.0","1.6500000000000057","","","0.9994","1.1262","","14.81","14.822","14.77","14.82","106315.0","0.0519999999999996","13.23","13.41","13.23","13.4","23859479.0","0.1799999999999997","86.2","86.4399","85.67","85.92","100277.0","0.7698999999999927","129.65","132.57","129.65","130.66","17926.0","2.9199999999999875","122.97","123.0199","122.4","122.51","4271034.0"
"2019-04-09","287.72","288.08","286.7","287.31","66142316.0","1.3799999999999957","184.5","185.11","184.09","184.48","25631886.0","1.0200000000000102","","","0.9999","1.1278","","14.86","14.87","14.78","14.78","72764.0","0.0899999999999998","13.35","13.3799","13.24","13.33","27393762.0","0.139899999999999","85.54","85.71","84.22","84.22","118717.0","1.4899999999999949","132.5","132.7125","131.1189","131.95","16921.0","1.5936000000000092","123.26","123.35","123.03","123.15","4648392.0"
"2019-04-10","287.77","288.39","287.31","288.29","52601499.0","1.079999999999984","184.72","185.53","184.52","185.47","24562958.0","1.009999999999991","","","1.0019","1.1266","","14.77","14.85","14.77","14.78","36704.0","0.08","13.38","13.46","13.33","13.41","16866071.0","0.1300000000000007","84.49","85.85","84.43","85.34","69751.0","1.4199999999999875","131.5304","132.08","130.802","131.11","10733.0","1.27800000000002","123.22","123.77","123.19","123.53","6344767.0"
"2019-04-11","288.83","288.84","287.58","288.21","55093100.0","1.259999999999991","185.78","185.78","184.69","185.03","20654094.0","1.0900000000000034","","","1.0027","1.1262","","14.62","14.67","14.48","14.54","137683.0","0.1899999999999995","13.34","13.38","13.18","13.27","18878009.0","0.200000000000001","85.63","86.04","84.01","84.34","108722.0","2.030000000000001","130.19","130.595","127.3676","129.42","21466.0","3.227400000000003","122.54","122.75","121.79","121.95","11694503.0"
"2019-04-12","290.0","290.47","288.26","290.16","69727782.0","2.2100000000000364","185.85","185.95","185.06","185.83","24989136.0","0.8899999999999864","","","1.0017","1.1304","","14.59","14.68","14.5501","14.56","31055.0","0.1298999999999992","13.36","13.395","13.28","13.3","18541304.0","0.1150000000000002","84.85","85.1794","84.32","84.46","62827.0","0.8594000000000079","128.83","130.7947","128.83","129.9","15791.0","1.9646999999999932","121.96","122.31","121.8","121.83","5272844.0"
"2019-04-15","290.24","290.35","289.08","289.97","49596685.0","1.2700000000000389","185.84","186.07","184.62","185.86","21073046.0","1.4499999999999886","","","1.0039","1.1304","","14.47","14.6012","14.4269","14.58","77080.0","0.1743000000000005","13.23","13.289","13.14","13.24","15836518.0","0.1489999999999991","83.43","84.24","83.08","83.81","57148.0","1.1599999999999966","128.9","129.508","128.15","128.15","82587.0","1.358000000000004","121.2","121.82","121.095","121.6","4252774.0"
"2019-04-16","290.95","291.01","289.5","290.16","52153197.0","1.509999999999991","186.54","186.91","185.93","186.5","27195709.0","0.9799999999999898","","","1.0066","1.1293","","14.47","14.59","14.47","14.56","43897.0","0.1199999999999992","13.23","13.38","13.13","13.37","13449310.0","0.25","83.65","83.65","82.88","83.36","66975.0","0.7700000000000102","128.76","128.78","127.5","127.92","15818.0","1.2800000000000011","120.38","120.63","120.19","120.51","10097802.0"
"2019-04-17","291.4","291.43","288.99","289.45","58268295.0","2.4399999999999977","187.75","187.93","186.6","187.15","29651575.0","1.3300000000000125","","","1.0099","1.1297","","14.58","14.6134","14.5006","14.55","105152.0","0.1128","13.38","13.39","13.26","13.28","15459731.0","0.1300000000000007","83.89","84.17","83.57","84.0","39961.0","0.6000000000000085","129.38","132.8699","129.37","132.22","18914.0","3.4998999999999967","120.46","120.51","120.195","120.28","4693864.0"
"2019-04-18","290.1","290.32","288.66","290.02","68708513.0","1.6599999999999682","187.46","187.79","186.29","187.39","28580864.0","1.5","","","1.0154","1.1241","","14.54","14.58","14.54","14.56","52750.0","0.0400000000000009","13.3","13.34","13.23","13.32","12393091.0","0.1099999999999994","84.21","85.35","84.19","85.35","57988.0","1.1599999999999966","133.8","134.6","132.962","134.41","17773.0","1.6380000000000052","120.24","120.54","120.15","120.37","4090401.0"
"2019-04-22","289.17","290.44","289.07","290.27","40160140.0","1.3700000000000043","186.57","188.86","186.43","187.92","17936033.0","2.430000000000007","","","1.0155","1.1258","","14.59","14.61","14.56","14.58","52715.0","0.0499999999999989","13.61","13.72","13.6","13.67","20381729.0","0.120000000000001","85.49","85.63","84.5918","85.03","55034.0","1.0381999999999891","134.74","134.74","130.0101","131.0761","13429.0","4.729900000000015","120.46","120.5","120.27","120.37","2251185.0"
"2019-04-23","290.68","293.14","290.42","292.88","52246633.0","2.7199999999999704","188.4","190.54","188.13","190.31","33665561.0","2.4099999999999966","","","1.0218","1.1213","","14.4","14.4285","14.3341","14.4","112129.0","0.0944000000000002","13.72","13.855","13.705","13.79","18523447.0","0.1500000000000003","84.19","84.5258","83.86","84.07","37310.0","0.6658000000000044","130.62","131.7742","130.28","131.33","12541.0","1.4942000000000064","119.67","120.2","119.55","120.12","5574897.0"
"2019-04-24","292.79","293.16","292.07","292.23","50392914.0","1.0900000000000318","190.47","190.71","189.65","189.71","24977108.0","1.0600000000000025","","","1.0184","1.1192","","14.42","14.55","14.42","14.5158","49195.0","0.1300000000000007","13.81","13.82","13.66","13.68","15033462.0","0.1600000000000001","83.94","84.065","83.5601","83.62","43413.0","0.5048999999999921","132.82","134.44","132.73","133.94","18980.0","1.710000000000008","120.06","120.72","120.04","120.47","4173034.0"
"2019-04-25","292.12","292.78","290.73","292.05","57770862.0","2.0499999999999545","191.13","191.22","189.45","190.48","29517497.0","1.7700000000000102","","","1.0199","1.114","","14.55","14.58","14.49","14.52","66016.0","0.0899999999999998","13.69","13.725","13.5","13.53","17562452.0","0.2249999999999996","83.27","83.9299","83.1801","83.84","45012.0","0.7498000000000076","133.18","134.0699","133.18","133.61","16749.0","0.889899999999983","120.72","121.0962","120.5","120.57","4836857.0"
"2019-04-26","292.1","293.49","291.24","293.41","50916423.0","2.25","190.18","190.69","188.59","190.65","26359537.0","2.0999999999999943","","","1.019","1.1154","","14.61","14.65","14.56","14.61","87192.0","0.0899999999999998","13.38","13.39","12.96","13.09","42154080.0","0.4299999999999997","84.32","85.0476","84.19","85.0","30221.0","0.857600000000005","135.09","138.68","135.09","138.63","39939.0","3.5900000000000034","121.26","121.67","121.2199","121.37","6022715.0"
"2019-04-29","293.51","294.45","293.41","293.87","57197747.0","1.0399999999999636","190.65","191.32","190.34","191.02","21716242.0","0.9799999999999898","","","1.0201","1.1166","","14.51","14.52","14.4578","14.48","76163.0","0.0621999999999989","13.15","13.25","13.0544","13.23","23410193.0","0.1956000000000006","85.03","85.03","84.0","84.74","50274.0","1.0300000000000011","135.0","135.0","128.61","128.77","60513.0","6.389999999999986","120.88","120.91","120.665","120.83","4469721.0"
"2019-04-30","293.49","294.34","291.92","294.02","81111733.0","2.419999999999959","189.48","189.85","188.21","189.54","31495277.0","1.6399999999999864","","","1.02","1.1201","","14.45","14.555","14.45","14.53","80053.0","0.1050000000000004","13.35","13.36","13.18","13.29","16771417.0","0.1799999999999997","83.89","84.6255","83.66","83.94","49910.0","0.9655000000000058","128.49","131.75","128.49","130.71","25038.0","3.259999999999991","120.89","121.36","120.85","121.2","4758567.0"
"2019-05-01","294.72","294.95","291.8","291.81","71671870.0","3.1499999999999773","190.78","191.32","188.8","188.93","34797109.0","2.519999999999982","2.39","255.296","1.0137","1.1246","","14.4","14.435","14.195","14.25","195892.0","0.2400000000000002","13.28","13.305","13.06","13.22","25771769.0","0.2449999999999992","83.6","83.6","81.75","81.78","136232.0","1.8499999999999943","126.99","128.5222","123.38","127.49","54319.0","5.1422000000000025","121.03","121.55","120.18","120.4","12331836.0"
"2019-05-02","291.68","292.7","289.52","291.18","65030170.0","3.180000000000007","188.87","189.85","186.87","188.11","44110122.0","2.9799999999999898","","","1.018","1.1184","","14.2","14.2423","14.16","14.21","85623.0","0.0823","12.92","12.94","12.69","12.82","42308912.0","0.25","80.7999","80.82","80.29","80.4","94748.0","0.5299999999999869","128.43","128.5817","127.18","128.1875","17136.0","1.4017000000000053","119.69","120.11","119.54","119.94","6759844.0"
"2019-05-03","292.82","294.34","291.3","294.03","56543653.0","3.039999999999964","189.67","191.25","189.33","191.11","30386180.0","1.9199999999999875","","","1.0178","1.1186","","14.37","14.5399","14.37","14.49","147250.0","0.1699000000000001","12.87","13.01","12.85","12.87","26193802.0","0.1600000000000001","80.82","82.46","80.58","82.36","52361.0","1.8799999999999957","128.58","130.1","127.911","129.05","11710.0","2.188999999999993","120.56","121.08","120.475","120.65","8414504.0"
"2019-05-06","289.25","293.31","288.9","292.82","107198069.0","4.410000000000025","187.05","190.2","186.76","189.94","38371777.0","3.4399999999999977","","","1.0179","1.1197","","14.36","14.49","14.36","14.47","79122.0","0.1300000000000007","12.79","13.105","12.7893","13.07","37932022.0","0.3156999999999996","81.38","83.15","81.266","82.77","33503.0","1.8840000000000003","126.9","127.27","125.45","126.72","26630.0","1.8199999999999927","120.61","121.12","120.54","120.81","3479563.0"
"2019-05-07","290.15","290.81","285.81","287.93","144729908.0","5.0","187.87","188.67","184.51","186.24","58818134.0","4.159999999999997","","","1.0215","1.1178","","14.45","14.48","14.4396","14.47","52289.0","0.0403999999999999","12.78","12.85","12.63","12.73","29944937.0","0.2199999999999988","82.65","82.83","82.01","82.28","54818.0","0.8199999999999932","125.77","125.84","124.57","125.33","29443.0","1.2700000000000102","121.02","121.42","120.9067","121.21","4010654.0"
"2019-05-08","287.53","289.43","286.87","287.53","91568287.0","2.5600000000000023","185.63","187.17","184.96","185.77","37165319.0","2.2099999999999795","","","1.0181","1.1206","","14.48","14.48","14.4001","14.42","57234.0","0.0799000000000003","12.78","12.98","12.75","12.89","23149962.0","0.2300000000000004","81.83","82.22","81.41","81.45","27908.0","0.8100000000000023","124.52","124.9","124.03","124.53","15331.0","0.8700000000000045","121.54","121.54","120.77","120.91","4178965.0"
"2019-05-09","285.23","287.33","283.3","286.66","103471104.0","4.029999999999973","183.7","185.41","182.09","184.77","55351668.0","3.319999999999993","","","1.0133","1.1228","","14.29","14.3767","14.2803","14.33","53500.0","0.0963999999999991","12.82","12.87","12.6844","12.81","19192148.0","0.1855999999999991","80.26","80.79","80.24","80.27","51006.0","0.5500000000000114","120.97","123.2199","120.01","123.04","34730.0","3.2098999999999904","120.96","121.62","120.86","121.2","5015785.0"
"2019-05-10","285.62","288.94","282.3","288.1","112429293.0","6.639999999999986","184.11","185.89","181.03","185.0","58526402.0","4.859999999999985","","","1.0109","1.1241","","14.33","14.3728","14.32","14.35","50043.0","0.0527999999999995","12.8","12.9257","12.7874","12.84","18828885.0","0.1383000000000009","81.01","81.92","80.7","81.78","37278.0","1.2199999999999989","123.52","128.068","123.52","127.78","20000.0","4.548000000000016","121.41","121.73","121.3","121.43","4586301.0"
"2019-05-13","282.42","283.49","279.93","280.86","127290527.0","3.5600000000000023","180.29","181.26","178.06","178.58","67185766.0","3.1999999999999886","","","1.0064","1.1232","","14.38","14.38","14.31","14.35","74183.0","0.0700000000000002","13.14","13.1911","12.64","12.68","38790738.0","0.5510999999999999","81.28","81.4799","80.57","80.59","48484.0","0.9099000000000076","125.27","126.0","124.35","124.98","20773.0","1.6500000000000057","122.63","122.85","122.325","122.67","11130908.0"
"2019-05-14","281.99","285.1","281.85","283.4","77003230.0","3.25","179.52","181.63","178.86","180.54","43360636.0","2.769999999999982","","","1.0088","1.1207","","14.38","14.41","14.35","14.37","63255.0","0.0600000000000005","12.84","12.945","12.81","12.87","20288165.0","0.1349999999999998","81.08","81.1921","80.67","80.98","34025.0","0.5220999999999947","125.66","126.6079","124.11","126.33","17091.0","2.4979000000000013","122.6","122.66","122.12","122.46","5556105.0"
"2019-05-15","281.59","285.77","281.36","285.06","73956407.0","4.409999999999968","179.35","183.55","179.31","183.09","40944547.0","4.240000000000009","","","1.009","1.1208","","14.37","14.3975","14.34","14.36","33014.0","0.0575000000000009","12.77","13.005","12.76","12.97","22020291.0","0.245000000000001","80.17","80.26","79.68","79.99","39905.0","0.5799999999999983","123.88","127.38","123.17","127.01","14197.0","4.209999999999994","122.71","122.765","122.2199","122.39","10298968.0"
"2019-05-16","285.84","289.21","285.76","287.7","76749643.0","3.4499999999999886","183.17","186.07","182.95","184.93","39281157.0","3.1200000000000045","","","1.0101","1.1178","","14.3","14.3","14.1068","14.15","114347.0","0.1932000000000009","13.1","13.24","13.08","13.14","19661927.0","0.1600000000000001","79.67","79.67","78.7081","78.79","70686.0","0.9619","126.0827","126.8362","125.4558","125.72","5652.0","1.3804000000000087","122.03","122.0734","121.19","121.51","6349454.0"
"2019-05-17","285.14","288.6","285.12","285.84","100353024.0","3.480000000000018","183.1","185.58","182.88","183.04","44702276.0","2.700000000000017","","","1.0108","1.1166","","14.03","14.03","13.98","14.02","187189.0","0.0499999999999989","13.16","13.255","13.0316","13.08","23587662.0","0.2234000000000016","77.74","77.75","77.3","77.39","162520.0","0.4500000000000028","124.08","124.88","123.8801","124.15","6249.0","0.9998999999999968","121.03","121.06","120.33","120.65","6589382.0"
"2019-05-20","284.06","285.96","283.12","283.95","62877610.0","2.839999999999975","180.49","181.18","179.34","179.95","38608294.0","1.8400000000000036","","","1.0082","1.117","","14.03","14.06","14.0","14.05","66393.0","0.0600000000000005","13.12","13.22","13.03","13.15","21460917.0","0.1900000000000012","76.8","77.2","76.6184","77.06","60738.0","0.5816000000000088","124.54","126.5253","124.51","125.54","14033.0","2.0152999999999963","120.51","120.74","120.42","120.64","4345803.0"
"2019-05-21","285.83","286.93","285.55","286.51","46847085.0","1.3799999999999957","181.5","182.33","180.92","181.83","31613790.0","1.410000000000025","","","1.0104","1.1158","","14.0","14.045","13.96","14.04","57304.0","0.084999999999999","13.11","13.17","13.05","13.13","14720099.0","0.1199999999999992","76.51","77.23","76.3171","77.17","84485.0","0.9129000000000076","125.24","125.8271","124.27","124.38","13790.0","1.5571000000000057","120.08","120.36","119.83","120.36","3845702.0"
"2019-05-22","285.45","286.69","285.1","285.63","49482472.0","1.589999999999975","180.82","182.07","180.75","181.02","24332550.0","1.3199999999999932","","","1.009","1.1156","","14.03","14.0773","14.015","14.04","32027.0","0.0622999999999986","12.99","13.054","12.69","12.74","27554617.0","0.3640000000000007","76.2","76.56","76.0115","76.05","113184.0","0.5485000000000042","124.11","125.49","122.945","124.4","44701.0","2.5450000000000017","120.35","120.5","120.19","120.24","3741805.0"
"2019-05-23","283.16","283.21","280.57","282.14","98733847.0","2.6399999999999864","178.94","179.02","177.14","178.25","45351309.0","1.880000000000024","","","1.004","1.1172","","14.1","14.22","14.0984","14.17","55588.0","0.1216000000000008","12.37","12.37","11.92","12.09","45571616.0","0.4499999999999993","75.46","75.9464","75.34","75.57","71496.0","0.6063999999999936","123.8476","124.58","123.44","123.72","22093.0","1.1400000000000006","120.82","121.52","120.77","121.17","6054721.0"
"2019-05-24","283.74","284.2","282.09","282.78","55268095.0","2.1100000000000136","179.21","179.85","177.94","178.16","25903267.0","1.9099999999999968","","","1.0021","1.1197","","14.15","14.16","14.12","14.14","36629.0","0.0400000000000009","12.22","12.24","11.9536","12.23","21527057.0","0.2864000000000004","75.71","76.12","75.6","76.12","40814.0","0.5200000000000102","125.42","126.34","124.91","126.25","37884.0","1.4300000000000068","121.13","121.31","120.89","121.3","2324653.0"
"2019-05-28","283.09","284.15","280.13","280.15","70029356.0","4.019999999999982","178.66","179.66","177.47","177.49","24763823.0","2.1899999999999977","","","1.0086","1.1177","","13.98","13.98","13.8815","13.95","77219.0","0.0984999999999995","12.37","12.37","12.2","12.23","23404234.0","0.1699999999999999","76.14","76.175","75.31","75.53","81842.0","0.8649999999999949","126.24","127.0","126.24","126.79","42274.0","0.7600000000000051","120.8","120.84","120.46","120.83","4303495.0"
"2019-05-29","278.91","279.36","276.71","278.27","104972927.0","2.650000000000034","176.39","177.0","175.09","176.03","42178772.0","1.9099999999999968","","","1.0066","1.1136","","14.05","14.05","13.951","14.03","66886.0","0.0990000000000002","12.03","12.28","11.83","12.24","36105870.0","0.4499999999999993","75.33","75.33","74.85","75.01","69963.0","0.480000000000004","126.53","127.38","126.33","126.81","40869.0","1.0499999999999972","121.11","121.26","120.745","120.87","4133202.0"
"2019-05-30","279.11","280.04","277.81","279.03","62523780.0","2.230000000000018","176.5","177.27","175.77","176.77","30354790.0","1.5","","","1.0074","1.114","","14.04","14.15","14.03","14.11","53113.0","0.120000000000001","12.28","12.29","11.72","11.76","29508719.0","0.5699999999999985","74.75","75.53","74.61","75.2","55450.0","0.9200000000000016","126.58","130.1499","126.58","129.02","52223.0","3.569900000000004","120.96","121.69","120.8","121.69","7757033.0"
"2019-05-31","276.2","277.12","275.24","275.27","86862782.0","1.8799999999999957","174.69","175.29","173.87","173.95","45446206.0","1.4199999999999875","","","1.0034","1.1149","","14.12","14.25","14.1","14.15","101411.0","0.1500000000000003","11.45","11.535","11.04","11.1","40319646.0","0.495000000000001","75.11","75.3591","74.83","74.99","134689.0","0.5290999999999997","128.05","128.05","124.76","125.23","30164.0","3.2900000000000063","122.55","123.4","122.315","123.33","15367001.0"
"2019-06-03","275.31","276.55","273.09","274.57","96427952.0","3.4600000000000364","173.48","173.95","169.27","170.12","75842290.0","4.679999999999978","","","0.9994","1.1206","","14.28","14.4","14.2599","14.38","139735.0","0.1401000000000003","11.3","11.3204","10.96","10.99","33152816.0","0.3603999999999985","75.7","77.89","75.7","77.82","125296.0","2.1899999999999977","126.1","126.1","124.0","125.29","34268.0","2.0999999999999943","124.09","125.34","123.9","125.11","14173636.0"
"2019-06-04","277.12","280.68","276.62","280.53","77231889.0","4.060000000000002","172.03","174.97","171.37","174.91","47797848.0","3.5999999999999943","","","0.994","1.1236","","14.34","14.43","14.3","14.42","79343.0","0.129999999999999","11.07","11.19","10.95","11.16","22474887.0","0.2400000000000002","77.5","77.92","77.31","77.58","40645.0","0.6099999999999994","126.71","127.67","126.3358","126.72","11527.0","1.3341999999999956","124.88","125.42","124.61","125.15","7997062.0"
"2019-06-05","282.33","282.99","280.32","282.96","71169717.0","2.670000000000016","176.58","176.61","174.38","176.21","34412697.0","2.230000000000018","","","0.9919","1.1242","","14.55","14.55","14.3407","14.38","96185.0","0.2093000000000007","11.01","11.02","10.53","10.77","41599347.0","0.4900000000000002","78.0","78.04","75.8","75.85","82494.0","2.240000000000009","127.55","127.55","124.42","125.21","18536.0","3.1299999999999955","126.18","126.37","125.24","125.47","7637880.0"
"2019-06-06","283.29","285.55","282.57","284.8","69430381.0","2.980000000000018","176.51","178.04","175.73","177.61","29913205.0","2.3100000000000023","","","0.9886","1.1294","","14.51","14.513","14.4391","14.45","110687.0","0.0739","10.74","11.09","10.65","11.06","31594776.0","0.4399999999999995","75.8","76.231","75.59","75.88","78233.0","0.6409999999999911","126.06","128.08","126.06","127.8","9653.0","2.0200000000000102","125.93","126.45","125.8","125.88","5551778.0"
"2019-06-07","285.93","288.85","285.74","287.65","74272199.0","3.1100000000000136","178.56","181.77","178.33","181.04","45888345.0","3.4399999999999977","","","0.9877","1.1324","","14.59","14.71","14.55","14.585","207301.0","0.1600000000000001","10.97","11.3","10.95","11.23","26155166.0","0.3500000000000014","76.14","76.76","76.05","76.18","72533.0","0.710000000000008","128.0","129.8","128.0","128.51","14251.0","1.8000000000000114","126.79","127.25","126.32","126.59","8145853.0"
"2019-06-10","289.37","290.82","288.87","288.97","60799053.0","1.9499999999999889","182.25","184.85","182.21","183.15","41385280.0","2.6399999999999864","","","0.9898","1.1311","","14.33","14.3562","14.229","14.28","141409.0","0.1272000000000002","11.23","11.35","11.0444","11.11","23493003.0","0.3056000000000001","76.07","76.49","75.99","76.2","77434.0","0.5","128.92","131.48","128.92","130.87","21125.0","2.5600000000000023","125.46","125.525","125.065","125.33","5409983.0"
"2019-06-11","290.99","291.4","288.18","288.9","58641325.0","3.2199999999999704","185.06","185.4","182.78","183.4","41260320.0","2.6200000000000045","","","0.9925","1.1316","","14.27","14.3549","14.27","14.33","51025.0","0.084900000000001","11.19","11.22","11.035","11.11","18884916.0","0.1850000000000005","76.87","77.1067","76.77","77.05","33841.0","0.3367000000000075","132.3","132.5246","130.49","132.0824","8205.0","2.0345999999999838","124.94","125.4","124.884","125.18","4757841.0"
"2019-06-12","288.64","289.26","287.82","288.39","47096312.0","1.4399999999999975","182.9","183.28","182.0","182.34","27758120.0","1.2800000000000011","","","0.9944","1.131","","14.33","14.4","14.33","14.35","98072.0","0.0700000000000002","10.88","10.9","10.57","10.64","35061179.0","0.33","76.78","77.16","76.41","76.55","30031.0","0.75","132.6","133.79","132.0706","133.28","11264.0","1.719399999999979","125.6","126.2","125.56","125.83","5756153.0"
"2019-06-13","289.4","289.98","288.62","289.58","48945156.0","1.3600000000000136","183.1","183.87","182.74","183.42","23715829.0","1.1299999999999957","","","0.9946","1.1275","","14.39","14.4999","14.3748","14.46","64897.0","0.1250999999999997","11.07","11.08","10.81","10.88","34928366.0","0.2699999999999996","76.34","76.83","76.2","76.7028","35824.0","0.6299999999999955","135.7","136.9","135.58","136.74","18878.0","1.3199999999999932","126.03","126.77","125.9599","126.6","5374818.0"
"2019-06-14","289.26","289.93","288.41","289.26","52324716.0","1.5199999999999818","182.48","183.11","181.94","182.64","22844089.0","1.170000000000016","","","0.999","1.1217","","14.52","14.55","14.36","14.44","191891.0","0.1900000000000012","10.92","11.04","10.86","10.94","25730907.0","0.1799999999999997","76.35","76.5581","75.7513","75.92","63335.0","0.8067999999999955","136.87","138.8162","136.87","138.67","13902.0","1.9462000000000048","127.21","127.63","126.26","126.56","9226446.0"
"2019-06-17","289.52","290.22","289.18","289.37","39205709.0","1.0400000000000205","183.04","184.25","182.84","183.74","20379476.0","1.4099999999999966","","","0.9982","1.1235","","14.45","14.4676","14.39","14.42","72052.0","0.0775999999999985","10.85","10.945","10.75","10.81","31522906.0","0.1950000000000002","75.17","75.29","74.9016","75.04","75416.0","0.3884000000000043","137.94","138.426","137.2617","137.4","12994.0","1.1642999999999972","126.7","126.77","126.17","126.48","4763345.0"
"2019-06-18","291.39","293.57","290.99","292.4","85434823.0","2.579999999999984","185.91","187.72","185.43","186.41","48177301.0","2.289999999999992","","","0.9994","1.1196","","14.53","14.65","14.4502","14.56","102773.0","0.1997999999999997","10.99","11.31","10.96","11.25","36092802.0","0.3499999999999996","75.89","75.9551","75.3569","75.86","62512.0","0.5982000000000056","141.13","141.13","139.56","139.74","14736.0","1.5699999999999932","127.58","127.75","126.39","127.12","10309646.0"
"2019-06-19","292.55","293.65","291.47","293.06","78674377.0","2.17999999999995","186.73","187.53","185.57","187.11","31672855.0","1.960000000000008","","","0.996","1.1214","","14.52","14.69","14.52","14.69","234244.0","0.1699999999999999","11.14","11.34","11.1","11.33","41157460.0","0.2400000000000002","75.87","76.69","75.85","76.63","59514.0","0.8400000000000034","141.59","143.24","141.34","142.12","18315.0","1.9000000000000057","126.77","127.99","126.7","127.89","11660649.0"
"2019-06-20","296.04","296.31","293.13","295.86","116570017.0","3.180000000000007","189.72","189.76","187.16","188.85","40921964.0","2.5999999999999943","","","0.9821","1.1284","","14.92","15.06","14.9","15.0","250935.0","0.1600000000000001","11.69","11.9","11.63","11.85","46579551.0","0.2699999999999996","77.18","77.49","76.16","76.29","128163.0","1.3299999999999983","143.94","143.94","138.77","140.99","34257.0","5.169999999999988","130.41","131.49","130.185","131.11","18636339.0"
