danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title,Id
0.494,0.672,3,-4.877,1,0.0405,0.0273,0.0,0.105,0.557,156.208,audio_features,2TeiKDPE3RdamZG0pp5okI,spotify:track:2TeiKDPE3RdamZG0pp5okI,https://api.spotify.com/v1/tracks/2TeiKDPE3RdamZG0pp5okI,https://api.spotify.com/v1/audio-analysis/2TeiKDPE3RdamZG0pp5okI,277027,4,Emo,Perfect,,,12821
0.404,0.992,6,-5.914,0,0.0644,0.000725,0.981,0.195,0.435,137.995,audio_features,7jURVukBXUaHIyw2kyf922,spotify:track:7jURVukBXUaHIyw2kyf922,https://api.spotify.com/v1/tracks/7jURVukBXUaHIyw2kyf922,https://api.spotify.com/v1/audio-analysis/7jURVukBXUaHIyw2kyf922,192609,4,trance,,8983.0,Top Trance Songs EVER,30438
0.629,0.5920000000000001,8,-8.741,0,0.476,0.552,0.0079099999999999,0.131,0.883,159.454,audio_features,6SZ9Tas1wuiFNdzwfddBi6,spotify:track:6SZ9Tas1wuiFNdzwfddBi6,https://api.spotify.com/v1/tracks/6SZ9Tas1wuiFNdzwfddBi6,https://api.spotify.com/v1/audio-analysis/6SZ9Tas1wuiFNdzwfddBi6,152827,4,Hiphop,Labor,,,19279
0.7979999999999999,0.696,11,-8.926,0,0.0556,0.000321,0.868,0.0828,0.505,128.015,audio_features,5Y7maP3ovGV1rIbsaLJG9w,spotify:track:5Y7maP3ovGV1rIbsaLJG9w,https://api.spotify.com/v1/tracks/5Y7maP3ovGV1rIbsaLJG9w,https://api.spotify.com/v1/audio-analysis/5Y7maP3ovGV1rIbsaLJG9w,420000,4,techhouse,,2015.0,Beatoirt Best New Tech House,23522
0.732,0.778,2,-7.746,1,0.0299,0.0194,0.928,0.11,0.163,142.014,audio_features,0bdkYCR1Jy39umd0KLZmt3,spotify:track:0bdkYCR1Jy39umd0KLZmt3,https://api.spotify.com/v1/tracks/0bdkYCR1Jy39umd0KLZmt3,https://api.spotify.com/v1/audio-analysis/0bdkYCR1Jy39umd0KLZmt3,204000,4,Dark Trap,All 4 The Love,,,2854
0.57,0.959,10,-5.885,1,0.0495,3.14e-05,0.8140000000000001,0.0566,0.171,150.009,audio_features,22XXQoOSB8dM4rhYxuWjki,spotify:track:22XXQoOSB8dM4rhYxuWjki,https://api.spotify.com/v1/tracks/22XXQoOSB8dM4rhYxuWjki,https://api.spotify.com/v1/audio-analysis/22XXQoOSB8dM4rhYxuWjki,460800,4,psytrance,,9740.0,Psytrance New Releases 2020,31181
0.544,0.377,0,-12.321,0,0.179,0.0296,9.39e-05,0.152,0.266,191.96400000000003,audio_features,7tJtoPXBlDIzYNMpceB5ei,spotify:track:7tJtoPXBlDIzYNMpceB5ei,https://api.spotify.com/v1/tracks/7tJtoPXBlDIzYNMpceB5ei,https://api.spotify.com/v1/audio-analysis/7tJtoPXBlDIzYNMpceB5ei,158825,4,Trap Metal,I'll Pay For It (If I Want It),,,11605
0.696,0.406,5,-8.086,1,0.173,0.598,0.0125,0.105,0.186,175.94,audio_features,1nPATHhXCkMHqbGbZqfUEe,spotify:track:1nPATHhXCkMHqbGbZqfUEe,https://api.spotify.com/v1/tracks/1nPATHhXCkMHqbGbZqfUEe,https://api.spotify.com/v1/audio-analysis/1nPATHhXCkMHqbGbZqfUEe,242677,4,RnB,Waiting For,,,16492
0.528,0.991,8,0.114,1,0.502,0.0131,0.0758,0.209,0.212,149.944,audio_features,2P1HPS9ByTu3mCuOROHmTH,spotify:track:2P1HPS9ByTu3mCuOROHmTH,https://api.spotify.com/v1/tracks/2P1HPS9ByTu3mCuOROHmTH,https://api.spotify.com/v1/audio-analysis/2P1HPS9ByTu3mCuOROHmTH,236800,4,trap,,13953.0,Headbangers:Dubstep/Riddim,35363
0.645,0.541,2,-8.449,1,0.4,0.0903,0.0,0.295,0.305,155.784,audio_features,5LXuySlHvcItvLD60TRML9,spotify:track:5LXuySlHvcItvLD60TRML9,https://api.spotify.com/v1/tracks/5LXuySlHvcItvLD60TRML9,https://api.spotify.com/v1/audio-analysis/5LXuySlHvcItvLD60TRML9,82000,4,Trap Metal,MAGIC CITY,,,11806
0.618,0.984,1,-6.803,1,0.0457,2.61e-05,0.778,0.354,0.339,148.0,audio_features,6ol1rUa78QRHeMzjfTIgBy,spotify:track:6ol1rUa78QRHeMzjfTIgBy,https://api.spotify.com/v1/tracks/6ol1rUa78QRHeMzjfTIgBy,https://api.spotify.com/v1/audio-analysis/6ol1rUa78QRHeMzjfTIgBy,487015,3,psytrance,,11727.0,Psytrance: From Full on to Forrest Trance,33145
0.7709999999999999,0.845,0,-6.734,1,0.1669999999999999,0.0487,0.000475,0.223,0.7959999999999999,123.986,audio_features,3krH2Dgm7SpBUYZMbMTIDo,spotify:track:3krH2Dgm7SpBUYZMbMTIDo,https://api.spotify.com/v1/tracks/3krH2Dgm7SpBUYZMbMTIDo,https://api.spotify.com/v1/audio-analysis/3krH2Dgm7SpBUYZMbMTIDo,188710,4,techhouse,,2100.0,Tech House Elrow Secrets,23605
0.298,0.989,5,-2.5660000000000003,0,0.048,0.000363,0.468,0.294,0.0395,173.995,audio_features,0RpsN5i29wzKUXUBRX0AVO,spotify:track:0RpsN5i29wzKUXUBRX0AVO,https://api.spotify.com/v1/tracks/0RpsN5i29wzKUXUBRX0AVO,https://api.spotify.com/v1/audio-analysis/0RpsN5i29wzKUXUBRX0AVO,277241,4,dnb,,17803.0,Massive Drum & Bass,39174
0.807,0.916,11,-7.393,0,0.0467,0.00163,0.794,0.0264,0.8440000000000001,123.026,audio_features,1MTQkWZJjxZigvdZBPX7ui,spotify:track:1MTQkWZJjxZigvdZBPX7ui,https://api.spotify.com/v1/tracks/1MTQkWZJjxZigvdZBPX7ui,https://api.spotify.com/v1/audio-analysis/1MTQkWZJjxZigvdZBPX7ui,331707,4,techhouse,,24.0,Dirtybird Players,21549
0.56,0.959,10,-5.425,0,0.0579,4.320000000000001e-05,0.904,0.0855,0.447,141.995,audio_features,20ugSYmNrl0DRotJsF6BWg,spotify:track:20ugSYmNrl0DRotJsF6BWg,https://api.spotify.com/v1/tracks/20ugSYmNrl0DRotJsF6BWg,https://api.spotify.com/v1/audio-analysis/20ugSYmNrl0DRotJsF6BWg,486761,4,psytrance,,11696.0,"Psy, Goa, Full on Trance",33114
0.7929999999999999,0.608,6,-11.638,0,0.0673,0.588,0.861,0.0991,0.118,124.988,audio_features,7p6oXzBSPAXXz8Xb8gBPki,spotify:track:7p6oXzBSPAXXz8Xb8gBPki,https://api.spotify.com/v1/tracks/7p6oXzBSPAXXz8Xb8gBPki,https://api.spotify.com/v1/audio-analysis/7p6oXzBSPAXXz8Xb8gBPki,383972,4,techno,,4210.0,Techno,25691
0.665,0.409,0,-10.037,1,0.787,0.325,1.29e-05,0.0747,0.296,151.355,audio_features,2L9mXwt6vJ3FxVxf7jsGkd,spotify:track:2L9mXwt6vJ3FxVxf7jsGkd,https://api.spotify.com/v1/tracks/2L9mXwt6vJ3FxVxf7jsGkd,https://api.spotify.com/v1/audio-analysis/2L9mXwt6vJ3FxVxf7jsGkd,181368,4,Underground Rap,$150 / roll widdit,,,8087
0.7170000000000001,0.79,11,-4.213,1,0.2,0.33,0.000125,0.518,0.371,125.985,audio_features,3yk7PJnryiJ8mAPqsrujzf,spotify:track:3yk7PJnryiJ8mAPqsrujzf,https://api.spotify.com/v1/tracks/3yk7PJnryiJ8mAPqsrujzf,https://api.spotify.com/v1/audio-analysis/3yk7PJnryiJ8mAPqsrujzf,168784,4,Underground Rap,Location,,,9284
0.173,0.622,0,-12.550999999999998,1,0.0711,0.0855,0.971,0.113,0.245,114.384,audio_features,6zcTs0uMOCLrwUd1M4A1I7,spotify:track:6zcTs0uMOCLrwUd1M4A1I7,https://api.spotify.com/v1/tracks/6zcTs0uMOCLrwUd1M4A1I7,https://api.spotify.com/v1/audio-analysis/6zcTs0uMOCLrwUd1M4A1I7,218585,4,Dark Trap,Thief,,,3451
0.529,0.981,0,-5.377000000000002,0,0.0877,0.000396,0.215,0.503,0.202,138.0,audio_features,33i9LKtVZ0CGbtbU83m80j,spotify:track:33i9LKtVZ0CGbtbU83m80j,https://api.spotify.com/v1/tracks/33i9LKtVZ0CGbtbU83m80j,https://api.spotify.com/v1/audio-analysis/33i9LKtVZ0CGbtbU83m80j,219130,4,trance,,6491.0,Top Trance Songs EVER,27947
0.877,0.8029999999999999,9,-6.021,1,0.337,0.138,9.19e-06,0.5579999999999999,0.675,129.965,audio_features,6t2dHDQMpBlHH0vrHIifaz,spotify:track:6t2dHDQMpBlHH0vrHIifaz,https://api.spotify.com/v1/tracks/6t2dHDQMpBlHH0vrHIifaz,https://api.spotify.com/v1/audio-analysis/6t2dHDQMpBlHH0vrHIifaz,158067,4,Trap Metal,Members Only Shit,,,11265
0.779,0.911,1,-6.341,0,0.4579999999999999,0.011,0.0,0.047,0.2689999999999999,160.004,audio_features,6qwEeAl6Cl32odNr2GIMjm,spotify:track:6qwEeAl6Cl32odNr2GIMjm,https://api.spotify.com/v1/tracks/6qwEeAl6Cl32odNr2GIMjm,https://api.spotify.com/v1/audio-analysis/6qwEeAl6Cl32odNr2GIMjm,94235,4,Trap Metal,EXORCIST,,,12353
0.725,0.59,6,-4.178,0,0.2019999999999999,0.34,7.58e-06,0.286,0.932,196.048,audio_features,3n0JO8qf7FUaVejgYDZR4I,spotify:track:3n0JO8qf7FUaVejgYDZR4I,https://api.spotify.com/v1/tracks/3n0JO8qf7FUaVejgYDZR4I,https://api.spotify.com/v1/audio-analysis/3n0JO8qf7FUaVejgYDZR4I,221507,4,RnB,"Independent Woman, Pt. 1",,,17655
0.847,0.934,9,-5.381,1,0.0442,0.00783,0.494,0.0797,0.863,126.035,audio_features,01fVbxyW9y2oKdXvg56uE5,spotify:track:01fVbxyW9y2oKdXvg56uE5,https://api.spotify.com/v1/tracks/01fVbxyW9y2oKdXvg56uE5,https://api.spotify.com/v1/audio-analysis/01fVbxyW9y2oKdXvg56uE5,232211,4,techhouse,,946.0,Tech house,22461
0.609,0.753,6,-5.39,0,0.38,0.11,0.0,0.14,0.8220000000000001,186.61,audio_features,4hH69Z2SGvKr702d2guLIt,spotify:track:4hH69Z2SGvKr702d2guLIt,https://api.spotify.com/v1/tracks/4hH69Z2SGvKr702d2guLIt,https://api.spotify.com/v1/audio-analysis/4hH69Z2SGvKr702d2guLIt,206889,4,Hiphop,Don & Fuß,,,20761
0.499,0.966,8,-3.012,0,0.12,0.0332,0.445,0.262,0.274,149.965,audio_features,6qG8iS09Jds42Tkcz8G59n,spotify:track:6qG8iS09Jds42Tkcz8G59n,https://api.spotify.com/v1/tracks/6qG8iS09Jds42Tkcz8G59n,https://api.spotify.com/v1/audio-analysis/6qG8iS09Jds42Tkcz8G59n,149617,4,hardstyle,,20546.0,Euphoric Hardstyle & Melodic Hardstyle,41862
0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.4529999999999999,178.68400000000003,audio_features,6rUp7v3l8yC4TKxAAR5Bmx,spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,https://api.spotify.com/v1/tracks/6rUp7v3l8yC4TKxAAR5Bmx,https://api.spotify.com/v1/audio-analysis/6rUp7v3l8yC4TKxAAR5Bmx,231480,4,Underground Rap,I Hate Everything About You,,,9648
0.741,0.6559999999999999,10,-8.457,0,0.0577,0.0171,0.693,0.0737,0.461,124.98,audio_features,7Dv0Sz5wIrD6uELLaV251n,spotify:track:7Dv0Sz5wIrD6uELLaV251n,https://api.spotify.com/v1/tracks/7Dv0Sz5wIrD6uELLaV251n,https://api.spotify.com/v1/audio-analysis/7Dv0Sz5wIrD6uELLaV251n,217942,4,techhouse,,1294.0,BOILER ROOM TECHNO HOUSE,22807
0.764,0.894,10,-6.055,0,0.0634,0.00271,0.6890000000000001,0.056,0.644,123.997,audio_features,00anYvxmURsz1laNNu4YFw,spotify:track:00anYvxmURsz1laNNu4YFw,https://api.spotify.com/v1/tracks/00anYvxmURsz1laNNu4YFw,https://api.spotify.com/v1/audio-analysis/00anYvxmURsz1laNNu4YFw,217137,4,techhouse,,119.0,Dirtybird Players,21643
0.52,0.965,9,-5.374,0,0.0606,0.000354,0.068,0.102,0.0516,133.982,audio_features,5kcXpbwODxPJzv2R4ZhUNf,spotify:track:5kcXpbwODxPJzv2R4ZhUNf,https://api.spotify.com/v1/tracks/5kcXpbwODxPJzv2R4ZhUNf,https://api.spotify.com/v1/audio-analysis/5kcXpbwODxPJzv2R4ZhUNf,243582,4,trance,,8331.0,Best of Trance,29786
0.906,0.732,10,-10.005,1,0.259,0.523,0.00242,0.129,0.96,149.997,audio_features,3U5JNUbwycdHKJniU0Drgw,spotify:track:3U5JNUbwycdHKJniU0Drgw,https://api.spotify.com/v1/tracks/3U5JNUbwycdHKJniU0Drgw,https://api.spotify.com/v1/audio-analysis/3U5JNUbwycdHKJniU0Drgw,92447,4,Underground Rap,Crown,,,7272
0.797,0.593,6,-8.86,1,0.282,0.1159999999999999,0.0,0.436,0.715,116.971,audio_features,4DdMn9T4eWLqpyHrLDyxgw,spotify:track:4DdMn9T4eWLqpyHrLDyxgw,https://api.spotify.com/v1/tracks/4DdMn9T4eWLqpyHrLDyxgw,https://api.spotify.com/v1/audio-analysis/4DdMn9T4eWLqpyHrLDyxgw,210387,4,Trap Metal,Take A Step Back,,,11790
0.693,0.688,1,-6.278,1,0.0399,0.0104,0.0465,0.411,0.1689999999999999,119.991,audio_features,4wFEpYXapSluZPYjgha5S9,spotify:track:4wFEpYXapSluZPYjgha5S9,https://api.spotify.com/v1/tracks/4wFEpYXapSluZPYjgha5S9,https://api.spotify.com/v1/audio-analysis/4wFEpYXapSluZPYjgha5S9,180000,4,Dark Trap,Tell Me,,,3592
0.867,0.639,7,-5.778,0,0.0888,0.375,0.0111,0.225,0.736,199.954,audio_features,2mssuAa5xshIx2c06p1c2F,spotify:track:2mssuAa5xshIx2c06p1c2F,https://api.spotify.com/v1/tracks/2mssuAa5xshIx2c06p1c2F,https://api.spotify.com/v1/audio-analysis/2mssuAa5xshIx2c06p1c2F,213907,4,Hiphop,Complicated,,,19969
0.7170000000000001,0.581,11,-10.7,1,0.0445,0.0196,0.932,0.0758,0.148,126.065,audio_features,6aXavIIm4xznH3ifaFPEr5,spotify:track:6aXavIIm4xznH3ifaFPEr5,https://api.spotify.com/v1/tracks/6aXavIIm4xznH3ifaFPEr5,https://api.spotify.com/v1/audio-analysis/6aXavIIm4xznH3ifaFPEr5,304600,4,trance,,6157.0,Top Trance Songs EVER,27613
0.813,0.706,11,-8.66,1,0.0545,6.97e-05,0.904,0.0508,0.892,122.99,audio_features,4sZXLyBgW3lw5ShPqY0t67,spotify:track:4sZXLyBgW3lw5ShPqY0t67,https://api.spotify.com/v1/tracks/4sZXLyBgW3lw5ShPqY0t67,https://api.spotify.com/v1/audio-analysis/4sZXLyBgW3lw5ShPqY0t67,345714,4,techhouse,,2151.0,Dirtybird//Techhouse by Mack\,23656
0.73,0.993,5,-0.356,0,0.393,0.0874,0.000312,0.168,0.356,150.019,audio_features,051LylXMr9UlV3t6Tzp9VP,spotify:track:051LylXMr9UlV3t6Tzp9VP,https://api.spotify.com/v1/tracks/051LylXMr9UlV3t6Tzp9VP,https://api.spotify.com/v1/audio-analysis/051LylXMr9UlV3t6Tzp9VP,214400,4,trap,,13278.0,Riddim or die,34691
0.69,0.947,1,-5.2120000000000015,1,0.0424,0.0007599999999999,0.645,0.247,0.149,135.989,audio_features,5MQheqtwI7uk0z7MpIETlt,spotify:track:5MQheqtwI7uk0z7MpIETlt,https://api.spotify.com/v1/tracks/5MQheqtwI7uk0z7MpIETlt,https://api.spotify.com/v1/audio-analysis/5MQheqtwI7uk0z7MpIETlt,240000,4,trap,,13296.0,Lost Lands 2019,34709
0.409,0.821,4,-6.553,0,0.132,0.044,0.143,0.0622,0.27,122.181,audio_features,4FR2wKI8PXFMRJVsekEj64,spotify:track:4FR2wKI8PXFMRJVsekEj64,https://api.spotify.com/v1/tracks/4FR2wKI8PXFMRJVsekEj64,https://api.spotify.com/v1/audio-analysis/4FR2wKI8PXFMRJVsekEj64,253048,4,Dark Trap,Vale,,,2617
0.349,0.909,9,-4.149,0,0.0657,0.00627,0.000152,0.151,0.265,173.9,audio_features,3Vq7c4e4uuVOpiksROGQAE,spotify:track:3Vq7c4e4uuVOpiksROGQAE,https://api.spotify.com/v1/tracks/3Vq7c4e4uuVOpiksROGQAE,https://api.spotify.com/v1/audio-analysis/3Vq7c4e4uuVOpiksROGQAE,267786,4,dnb,,17306.0,Liqduicity Drum & Bass,38685
0.35,0.12,3,-11.104,0,0.0393,0.982,0.000289,0.103,0.121,137.99,audio_features,72794Eag03xdy7TO0KNuid,spotify:track:72794Eag03xdy7TO0KNuid,https://api.spotify.com/v1/tracks/72794Eag03xdy7TO0KNuid,https://api.spotify.com/v1/audio-analysis/72794Eag03xdy7TO0KNuid,202200,4,RnB,Cayendo (Side A - Acoustic),,,17034
0.589,0.993,5,-2.488,0,0.0351,0.000173,0.939,0.103,0.227,145.005,audio_features,276mW8rrCuHieOqT72JPMJ,spotify:track:276mW8rrCuHieOqT72JPMJ,https://api.spotify.com/v1/tracks/276mW8rrCuHieOqT72JPMJ,https://api.spotify.com/v1/audio-analysis/276mW8rrCuHieOqT72JPMJ,256552,4,trap,,13552.0,Headbangers:Dubstep/Riddim,34963
0.725,0.552,11,-7.369,0,0.0475,0.15,0.0,0.214,0.5820000000000001,111.996,audio_features,3BFrR2hemusNSuiuNWXUqO,spotify:track:3BFrR2hemusNSuiuNWXUqO,https://api.spotify.com/v1/tracks/3BFrR2hemusNSuiuNWXUqO,https://api.spotify.com/v1/audio-analysis/3BFrR2hemusNSuiuNWXUqO,291500,4,RnB,Come Thru,,,16776
0.762,0.735,11,-7.568,0,0.267,0.249,0.499,0.2269999999999999,0.48,120.153,audio_features,6jAoFFjoYEdJgf6dUXou6Q,spotify:track:6jAoFFjoYEdJgf6dUXou6Q,https://api.spotify.com/v1/tracks/6jAoFFjoYEdJgf6dUXou6Q,https://api.spotify.com/v1/audio-analysis/6jAoFFjoYEdJgf6dUXou6Q,130508,4,Trap Metal,Salem,,,12009
